lon,lat,Code,Country
101.875,-0.875,IDN,Indonesia
99.875,19.625,THA,Thailand
111.125,-2.625,IDN,Indonesia
139.125,-3.125,IDN,Indonesia
105.375,15.125,THA,Thailand
94.875,24.625,MMR,Myanmar
135.625,-3.875,IDN,Indonesia
101.625,20.875,LAO,Laos
114.125,0.375,IDN,Indonesia
127.625,0.875,IDN,Indonesia
105.375,20.125,VNM,Vietnam
108.125,11.125,VNM,Vietnam
108.875,-6.875,IDN,Indonesia
138.875,-3.875,IDN,Indonesia
104.625,11.375,KHM,Cambodia
101.375,14.625,THA,Thailand
102.375,-2.875,IDN,Indonesia
94.875,18.625,MMR,Myanmar
115.875,4.625,MYS,Malaysia
98.875,13.375,MMR,Myanmar
102.125,16.625,THA,Thailand
104.125,22.625,VNM,Vietnam
106.375,17.125,VNM,Vietnam
94.125,19.875,MMR,Myanmar
102.125,20.125,LAO,Laos
101.125,0.125,IDN,Indonesia
103.875,15.875,THA,Thailand
108.125,-3.125,IDN,Indonesia
101.625,3.375,MYS,Malaysia
111.625,-1.875,IDN,Indonesia
112.625,1.375,IDN,Indonesia
98.625,26.875,MMR,Myanmar
124.375,-10.125,IDN,Indonesia
98.375,19.375,THA,Thailand
122.125,6.625,PHL,Philippines
98.625,25.875,MMR,Myanmar
96.375,19.375,MMR,Myanmar
93.875,19.375,MMR,Myanmar
103.375,16.875,THA,Thailand
97.125,26.125,MMR,Myanmar
95.875,26.125,MMR,Myanmar
94.375,23.125,MMR,Myanmar
109.125,11.875,VNM,Vietnam
94.625,16.625,MMR,Myanmar
117.875,1.875,IDN,Indonesia
104.125,21.375,VNM,Vietnam
97.625,4.125,IDN,Indonesia
103.375,13.875,KHM,Cambodia
102.125,-1.875,IDN,Indonesia
106.125,15.875,LAO,Laos
101.875,3.375,MYS,Malaysia
108.625,-7.375,IDN,Indonesia
121.125,15.125,PHL,Philippines
104.625,21.375,VNM,Vietnam
109.625,-0.875,IDN,Indonesia
111.875,-7.875,IDN,Indonesia
105.875,15.625,LAO,Laos
105.125,11.125,KHM,Cambodia
137.125,-3.125,IDN,Indonesia
98.375,2.625,IDN,Indonesia
103.625,15.875,THA,Thailand
100.625,6.625,THA,Thailand
100.875,19.125,THA,Thailand
109.125,-6.875,IDN,Indonesia
93.625,18.875,MMR,Myanmar
104.375,20.875,VNM,Vietnam
117.375,5.375,MYS,Malaysia
123.875,-9.625,IDN,Indonesia
99.875,17.125,THA,Thailand
105.875,15.375,LAO,Laos
95.875,4.625,IDN,Indonesia
120.625,17.875,PHL,Philippines
120.875,-1.625,IDN,Indonesia
113.375,-3.125,IDN,Indonesia
101.875,-0.375,IDN,Indonesia
99.375,3.125,IDN,Indonesia
110.875,-0.125,IDN,Indonesia
122.875,-5.125,IDN,Indonesia
103.875,15.375,THA,Thailand
100.125,19.875,THA,Thailand
116.375,1.875,IDN,Indonesia
98.125,20.625,MMR,Myanmar
105.625,18.625,VNM,Vietnam
106.125,10.125,VNM,Vietnam
95.125,24.625,MMR,Myanmar
111.875,-1.875,IDN,Indonesia
115.875,-2.625,IDN,Indonesia
110.125,-7.625,IDN,Indonesia
124.375,11.375,PHL,Philippines
93.625,22.125,MMR,Myanmar
106.125,21.875,VNM,Vietnam
96.875,22.625,MMR,Myanmar
102.625,4.125,MYS,Malaysia
139.625,-6.375,IDN,Indonesia
98.875,8.625,THA,Thailand
101.625,3.875,MYS,Malaysia
99.375,2.875,IDN,Indonesia
98.625,16.875,THA,Thailand
102.625,-2.875,IDN,Indonesia
102.125,-1.625,IDN,Indonesia
121.625,-2.375,IDN,Indonesia
102.875,21.125,LAO,Laos
138.625,-6.125,IDN,Indonesia
105.625,16.375,LAO,Laos
100.125,-0.625,IDN,Indonesia
102.375,2.875,MYS,Malaysia
112.125,-1.375,IDN,Indonesia
106.125,17.625,VNM,Vietnam
99.125,17.625,THA,Thailand
101.625,16.375,THA,Thailand
101.125,4.875,MYS,Malaysia
97.875,23.875,MMR,Myanmar
132.625,-1.625,IDN,Indonesia
95.875,18.375,MMR,Myanmar
104.625,11.875,KHM,Cambodia
109.625,0.375,IDN,Indonesia
107.125,12.625,KHM,Cambodia
107.875,14.625,VNM,Vietnam
111.875,2.125,MYS,Malaysia
101.875,-2.375,IDN,Indonesia
115.375,3.125,MYS,Malaysia
106.875,16.875,VNM,Vietnam
96.625,17.125,MMR,Myanmar
102.875,-1.875,IDN,Indonesia
139.375,-4.125,IDN,Indonesia
96.875,17.375,MMR,Myanmar
102.875,-1.625,IDN,Indonesia
135.625,-4.125,IDN,Indonesia
95.125,25.125,MMR,Myanmar
139.125,-3.625,IDN,Indonesia
104.125,14.625,THA,Thailand
113.125,1.625,MYS,Malaysia
113.125,1.875,MYS,Malaysia
117.125,0.375,IDN,Indonesia
97.125,19.625,MMR,Myanmar
120.125,0.125,IDN,Indonesia
138.875,-4.125,IDN,Indonesia
95.125,16.875,MMR,Myanmar
96.625,21.125,MMR,Myanmar
99.375,14.875,THA,Thailand
96.875,24.875,MMR,Myanmar
104.375,-5.625,IDN,Indonesia
102.125,5.625,MYS,Malaysia
98.125,15.625,MMR,Myanmar
105.125,10.375,VNM,Vietnam
100.125,1.125,IDN,Indonesia
105.625,-4.875,IDN,Indonesia
114.375,-1.375,IDN,Indonesia
122.875,-4.625,IDN,Indonesia
97.375,27.625,MMR,Myanmar
109.125,15.375,VNM,Vietnam
100.375,17.875,THA,Thailand
102.375,3.125,MYS,Malaysia
95.875,22.625,MMR,Myanmar
117.625,3.375,IDN,Indonesia
104.875,17.625,LAO,Laos
121.125,1.125,IDN,Indonesia
99.625,21.875,MMR,Myanmar
101.375,0.375,IDN,Indonesia
120.875,0.625,IDN,Indonesia
125.375,11.375,PHL,Philippines
121.625,-3.125,IDN,Indonesia
122.125,17.125,PHL,Philippines
102.125,19.875,LAO,Laos
100.375,1.375,IDN,Indonesia
93.375,22.625,MMR,Myanmar
117.125,-8.625,IDN,Indonesia
106.625,16.625,VNM,Vietnam
107.875,21.375,VNM,Vietnam
96.875,27.125,MMR,Myanmar
107.375,-7.375,IDN,Indonesia
98.625,3.125,IDN,Indonesia
117.375,3.375,IDN,Indonesia
117.375,5.625,MYS,Malaysia
103.875,1.125,IDN,Indonesia
104.875,21.875,VNM,Vietnam
106.375,13.625,KHM,Cambodia
133.375,-2.625,IDN,Indonesia
101.875,13.125,THA,Thailand
101.875,16.875,THA,Thailand
104.375,-4.125,IDN,Indonesia
105.375,-3.375,IDN,Indonesia
125.625,7.375,PHL,Philippines
127.875,1.625,IDN,Indonesia
104.625,-3.875,IDN,Indonesia
103.875,-2.625,IDN,Indonesia
107.125,16.125,LAO,Laos
132.375,-1.625,IDN,Indonesia
137.125,-4.125,IDN,Indonesia
124.625,8.375,PHL,Philippines
96.625,23.375,MMR,Myanmar
115.625,3.625,IDN,Indonesia
121.125,-3.375,IDN,Indonesia
115.625,4.875,MYS,Malaysia
137.375,-3.625,IDN,Indonesia
95.125,23.375,MMR,Myanmar
99.625,19.625,THA,Thailand
113.375,3.625,MYS,Malaysia
95.875,20.625,MMR,Myanmar
104.625,11.625,KHM,Cambodia
122.125,11.125,PHL,Philippines
111.875,-0.125,IDN,Indonesia
110.875,-1.375,IDN,Indonesia
137.125,-4.875,IDN,Indonesia
95.125,18.125,MMR,Myanmar
100.875,-1.625,IDN,Indonesia
115.625,-2.875,IDN,Indonesia
104.125,-3.625,IDN,Indonesia
111.375,2.375,MYS,Malaysia
95.875,16.875,MMR,Myanmar
100.125,20.875,MMR,Myanmar
114.125,4.125,MYS,Malaysia
109.875,0.375,IDN,Indonesia
112.375,2.875,MYS,Malaysia
97.375,25.375,MMR,Myanmar
130.375,-1.875,IDN,Indonesia
137.875,-7.875,IDN,Indonesia
122.375,10.875,PHL,Philippines
117.375,2.375,IDN,Indonesia
97.625,18.625,MMR,Myanmar
108.875,11.875,VNM,Vietnam
140.625,-5.875,IDN,Indonesia
105.375,14.625,THA,Thailand
106.875,21.375,VNM,Vietnam
105.125,19.125,VNM,Vietnam
115.625,4.125,MYS,Malaysia
99.125,2.375,IDN,Indonesia
114.125,-3.375,IDN,Indonesia
139.875,-4.375,IDN,Indonesia
117.625,4.625,MYS,Malaysia
114.625,3.125,MYS,Malaysia
116.625,3.625,IDN,Indonesia
130.125,-1.875,IDN,Indonesia
100.625,14.625,THA,Thailand
106.125,13.875,KHM,Cambodia
99.875,20.625,MMR,Myanmar
99.125,15.375,THA,Thailand
101.625,0.625,IDN,Indonesia
94.875,24.125,MMR,Myanmar
101.125,19.125,THA,Thailand
104.125,22.375,VNM,Vietnam
140.625,-6.375,IDN,Indonesia
96.375,4.625,IDN,Indonesia
98.875,1.375,IDN,Indonesia
125.125,11.375,PHL,Philippines
108.375,15.125,VNM,Vietnam
100.625,15.875,THA,Thailand
95.625,17.875,MMR,Myanmar
119.875,-4.125,IDN,Indonesia
106.875,15.375,LAO,Laos
116.125,3.875,IDN,Indonesia
116.375,3.875,IDN,Indonesia
114.625,-1.625,IDN,Indonesia
127.875,-1.625,IDN,Indonesia
125.875,8.375,PHL,Philippines
97.125,17.375,MMR,Myanmar
99.875,12.875,THA,Thailand
105.625,13.375,KHM,Cambodia
115.875,1.375,IDN,Indonesia
101.375,17.875,LAO,Laos
94.125,23.375,MMR,Myanmar
105.125,12.125,KHM,Cambodia
102.125,1.375,IDN,Indonesia
100.375,20.625,LAO,Laos
102.375,17.125,THA,Thailand
103.625,-1.875,IDN,Indonesia
120.625,-2.375,IDN,Indonesia
112.375,1.125,IDN,Indonesia
123.375,0.625,IDN,Indonesia
105.625,9.875,VNM,Vietnam
116.875,0.125,IDN,Indonesia
117.625,1.375,IDN,Indonesia
116.375,0.375,IDN,Indonesia
112.125,-0.125,IDN,Indonesia
103.375,4.875,MYS,Malaysia
98.625,8.125,THA,Thailand
118.625,9.625,PHL,Philippines
114.125,-1.875,IDN,Indonesia
104.375,-3.875,IDN,Indonesia
115.375,4.125,MYS,Malaysia
118.625,-8.625,IDN,Indonesia
115.625,0.125,IDN,Indonesia
98.375,15.625,MMR,Myanmar
103.875,-2.375,IDN,Indonesia
100.875,13.625,THA,Thailand
114.125,-8.125,IDN,Indonesia
140.375,-3.625,IDN,Indonesia
120.625,17.375,PHL,Philippines
101.375,17.375,THA,Thailand
96.875,17.625,MMR,Myanmar
106.125,12.625,KHM,Cambodia
139.875,-7.375,IDN,Indonesia
112.875,-2.875,IDN,Indonesia
111.125,0.875,IDN,Indonesia
132.625,-2.875,IDN,Indonesia
115.625,-8.375,IDN,Indonesia
116.125,-8.625,IDN,Indonesia
101.625,14.625,THA,Thailand
106.125,15.125,LAO,Laos
105.625,21.875,VNM,Vietnam
124.125,7.625,PHL,Philippines
121.375,18.125,PHL,Philippines
108.375,-6.375,IDN,Indonesia
124.125,6.875,PHL,Philippines
121.625,17.625,PHL,Philippines
136.875,-4.375,IDN,Indonesia
119.875,-3.125,IDN,Indonesia
107.875,-7.125,IDN,Indonesia
124.125,9.875,PHL,Philippines
94.375,16.375,MMR,Myanmar
105.875,-1.625,IDN,Indonesia
106.375,22.375,VNM,Vietnam
117.125,1.375,IDN,Indonesia
113.375,0.375,IDN,Indonesia
100.625,0.875,IDN,Indonesia
112.375,-0.125,IDN,Indonesia
111.875,-3.375,IDN,Indonesia
105.375,19.125,VNM,Vietnam
101.375,20.875,LAO,Laos
136.625,-4.375,IDN,Indonesia
99.375,1.875,IDN,Indonesia
136.875,-3.875,IDN,Indonesia
136.625,-2.375,IDN,Indonesia
113.375,-2.625,IDN,Indonesia
116.625,0.125,IDN,Indonesia
100.875,0.375,IDN,Indonesia
134.375,-6.625,IDN,Indonesia
96.375,26.125,MMR,Myanmar
98.625,18.875,THA,Thailand
116.625,1.375,IDN,Indonesia
97.125,19.875,MMR,Myanmar
105.125,-5.375,IDN,Indonesia
98.125,4.375,IDN,Indonesia
115.125,3.625,MYS,Malaysia
102.625,-0.875,IDN,Indonesia
121.625,17.125,PHL,Philippines
111.625,-7.625,IDN,Indonesia
131.875,-7.125,IDN,Indonesia
124.375,6.875,PHL,Philippines
102.125,5.125,MYS,Malaysia
105.375,21.875,VNM,Vietnam
101.375,1.625,IDN,Indonesia
103.375,-3.125,IDN,Indonesia
106.875,12.625,KHM,Cambodia
101.375,16.375,THA,Thailand
105.125,15.625,THA,Thailand
105.375,21.125,VNM,Vietnam
105.375,22.625,VNM,Vietnam
104.625,-0.125,IDN,Indonesia
99.125,22.125,MMR,Myanmar
117.375,2.125,IDN,Indonesia
113.875,0.375,IDN,Indonesia
113.875,-1.125,IDN,Indonesia
110.875,-2.125,IDN,Indonesia
99.125,0.625,IDN,Indonesia
137.125,-2.125,IDN,Indonesia
98.125,18.375,THA,Thailand
105.625,9.625,VNM,Vietnam
104.375,19.125,VNM,Vietnam
139.125,-7.875,IDN,Indonesia
101.875,21.625,LAO,Laos
103.125,13.875,KHM,Cambodia
95.125,21.375,MMR,Myanmar
96.125,17.875,MMR,Myanmar
105.625,22.125,VNM,Vietnam
116.875,2.625,IDN,Indonesia
103.125,15.875,THA,Thailand
100.875,-1.125,IDN,Indonesia
121.625,14.125,PHL,Philippines
104.625,20.125,LAO,Laos
118.125,1.625,IDN,Indonesia
112.625,2.625,MYS,Malaysia
95.625,25.625,MMR,Myanmar
105.375,11.375,KHM,Cambodia
111.375,-7.875,IDN,Indonesia
128.625,-3.375,IDN,Indonesia
103.125,19.125,LAO,Laos
107.125,10.375,VNM,Vietnam
95.625,22.625,MMR,Myanmar
122.375,-4.375,IDN,Indonesia
138.125,-2.625,IDN,Indonesia
139.375,-4.375,IDN,Indonesia
127.625,1.125,IDN,Indonesia
95.125,25.875,MMR,Myanmar
93.875,21.625,MMR,Myanmar
101.625,3.625,MYS,Malaysia
106.125,12.375,KHM,Cambodia
121.125,18.625,PHL,Philippines
101.875,4.375,MYS,Malaysia
119.375,-5.375,IDN,Indonesia
101.625,18.125,LAO,Laos
106.375,22.125,VNM,Vietnam
96.625,21.375,MMR,Myanmar
119.875,-2.375,IDN,Indonesia
101.875,5.875,THA,Thailand
103.875,21.375,VNM,Vietnam
112.375,-1.375,IDN,Indonesia
97.875,18.625,THA,Thailand
111.125,-1.875,IDN,Indonesia
117.625,2.375,IDN,Indonesia
99.625,2.125,IDN,Indonesia
112.375,-7.125,IDN,Indonesia
115.125,1.625,IDN,Indonesia
118.875,-3.125,IDN,Indonesia
115.625,4.625,MYS,Malaysia
123.625,-5.375,IDN,Indonesia
97.375,28.125,MMR,Myanmar
102.625,3.375,MYS,Malaysia
116.625,3.125,IDN,Indonesia
105.625,19.625,VNM,Vietnam
106.125,17.875,VNM,Vietnam
138.375,-5.375,IDN,Indonesia
125.625,8.625,PHL,Philippines
114.625,-1.125,IDN,Indonesia
95.875,18.625,MMR,Myanmar
103.125,17.125,THA,Thailand
119.875,-3.625,IDN,Indonesia
111.625,-1.625,IDN,Indonesia
106.875,12.125,KHM,Cambodia
101.875,-3.125,IDN,Indonesia
128.625,2.375,IDN,Indonesia
102.375,22.125,LAO,Laos
102.125,3.875,MYS,Malaysia
104.375,22.375,VNM,Vietnam
112.375,-8.125,IDN,Indonesia
102.125,21.125,LAO,Laos
103.625,19.375,LAO,Laos
95.125,24.125,MMR,Myanmar
101.375,-1.875,IDN,Indonesia
106.875,16.125,LAO,Laos
134.375,-3.625,IDN,Indonesia
125.375,11.625,PHL,Philippines
100.875,17.625,THA,Thailand
132.875,-1.375,IDN,Indonesia
99.625,-2.125,IDN,Indonesia
139.125,-6.625,IDN,Indonesia
95.125,17.875,MMR,Myanmar
105.875,-4.625,IDN,Indonesia
107.375,12.375,KHM,Cambodia
139.625,-4.875,IDN,Indonesia
99.375,0.875,IDN,Indonesia
119.625,-4.375,IDN,Indonesia
122.375,-5.125,IDN,Indonesia
111.375,-2.375,IDN,Indonesia
111.125,-0.875,IDN,Indonesia
104.375,-4.625,IDN,Indonesia
136.625,-3.375,IDN,Indonesia
121.875,-2.875,IDN,Indonesia
110.625,-1.625,IDN,Indonesia
140.125,-5.625,IDN,Indonesia
101.125,14.125,THA,Thailand
104.125,20.875,LAO,Laos
109.125,12.625,VNM,Vietnam
137.375,-3.375,IDN,Indonesia
101.125,14.375,THA,Thailand
139.375,-3.375,IDN,Indonesia
102.625,-0.375,IDN,Indonesia
100.125,18.125,THA,Thailand
95.875,19.625,MMR,Myanmar
140.375,-3.125,IDN,Indonesia
99.375,16.625,THA,Thailand
114.625,0.375,IDN,Indonesia
99.375,13.125,THA,Thailand
110.125,0.875,IDN,Indonesia
99.875,2.625,IDN,Indonesia
120.375,-5.375,IDN,Indonesia
101.875,14.875,THA,Thailand
100.125,0.125,IDN,Indonesia
109.625,-6.875,IDN,Indonesia
93.375,22.125,MMR,Myanmar
107.625,16.375,VNM,Vietnam
96.125,26.875,MMR,Myanmar
109.375,0.375,IDN,Indonesia
103.125,13.375,KHM,Cambodia
134.875,-3.875,IDN,Indonesia
101.625,-1.625,IDN,Indonesia
116.625,4.125,IDN,Indonesia
97.125,27.625,MMR,Myanmar
124.375,0.875,IDN,Indonesia
103.125,0.375,IDN,Indonesia
102.375,-0.375,IDN,Indonesia
95.875,23.875,MMR,Myanmar
122.875,-0.875,IDN,Indonesia
121.125,-3.125,IDN,Indonesia
101.125,1.875,IDN,Indonesia
100.875,4.125,MYS,Malaysia
110.125,-0.625,IDN,Indonesia
115.375,-0.125,IDN,Indonesia
100.125,0.375,IDN,Indonesia
104.375,1.125,IDN,Indonesia
101.375,-1.625,IDN,Indonesia
116.125,-1.125,IDN,Indonesia
116.625,2.375,IDN,Indonesia
131.875,-1.125,IDN,Indonesia
114.625,3.625,MYS,Malaysia
108.875,13.375,VNM,Vietnam
98.375,7.875,THA,Thailand
110.875,0.125,IDN,Indonesia
139.125,-5.375,IDN,Indonesia
105.125,9.875,VNM,Vietnam
95.625,17.625,MMR,Myanmar
100.875,3.875,MYS,Malaysia
93.375,21.125,MMR,Myanmar
102.375,4.125,MYS,Malaysia
98.125,17.375,THA,Thailand
97.625,23.125,MMR,Myanmar
95.875,26.375,MMR,Myanmar
94.875,20.375,MMR,Myanmar
97.875,3.875,IDN,Indonesia
112.375,-7.875,IDN,Indonesia
97.375,24.125,MMR,Myanmar
103.375,20.625,LAO,Laos
98.625,16.125,MMR,Myanmar
104.875,10.875,KHM,Cambodia
113.625,2.625,MYS,Malaysia
105.875,-3.875,IDN,Indonesia
103.875,13.125,KHM,Cambodia
108.125,13.125,VNM,Vietnam
94.375,16.625,MMR,Myanmar
98.875,16.625,THA,Thailand
99.375,12.375,MMR,Myanmar
107.125,14.875,LAO,Laos
121.875,6.625,PHL,Philippines
112.875,1.125,IDN,Indonesia
99.875,16.625,THA,Thailand
99.625,17.375,THA,Thailand
134.625,-6.875,IDN,Indonesia
121.875,17.375,PHL,Philippines
138.375,-2.125,IDN,Indonesia
94.375,19.625,MMR,Myanmar
106.125,-2.625,IDN,Indonesia
121.375,16.375,PHL,Philippines
106.125,13.625,KHM,Cambodia
103.875,-2.875,IDN,Indonesia
126.375,-3.625,IDN,Indonesia
101.625,18.375,LAO,Laos
120.625,0.875,IDN,Indonesia
132.625,-2.125,IDN,Indonesia
97.125,23.375,MMR,Myanmar
116.625,5.125,MYS,Malaysia
101.125,16.625,THA,Thailand
112.375,0.625,IDN,Indonesia
95.875,23.625,MMR,Myanmar
102.875,22.375,VNM,Vietnam
121.625,16.625,PHL,Philippines
115.625,3.875,MYS,Malaysia
99.125,22.875,MMR,Myanmar
115.375,4.375,MYS,Malaysia
106.375,13.125,KHM,Cambodia
134.125,-6.375,IDN,Indonesia
95.375,23.125,MMR,Myanmar
99.375,1.625,IDN,Indonesia
95.625,16.875,MMR,Myanmar
93.625,22.875,MMR,Myanmar
133.375,-2.875,IDN,Indonesia
97.375,24.875,MMR,Myanmar
117.125,6.125,MYS,Malaysia
101.125,1.125,IDN,Indonesia
111.125,-0.125,IDN,Indonesia
98.375,23.625,MMR,Myanmar
114.125,-2.875,IDN,Indonesia
102.125,5.375,MYS,Malaysia
121.375,-3.625,IDN,Indonesia
103.125,-0.375,IDN,Indonesia
123.625,9.125,PHL,Philippines
101.625,13.375,THA,Thailand
101.375,0.125,IDN,Indonesia
97.625,16.125,MMR,Myanmar
97.375,23.625,MMR,Myanmar
99.875,16.125,THA,Thailand
104.625,14.875,THA,Thailand
138.625,-8.125,IDN,Indonesia
121.375,-2.875,IDN,Indonesia
140.375,-4.625,IDN,Indonesia
106.625,22.875,VNM,Vietnam
138.875,-2.125,IDN,Indonesia
140.625,-4.875,IDN,Indonesia
104.625,14.625,THA,Thailand
95.375,18.625,MMR,Myanmar
122.125,-3.375,IDN,Indonesia
97.125,17.875,MMR,Myanmar
101.125,14.625,THA,Thailand
95.375,20.625,MMR,Myanmar
111.875,0.125,IDN,Indonesia
107.125,10.625,VNM,Vietnam
111.125,-2.375,IDN,Indonesia
125.375,7.125,PHL,Philippines
102.375,21.125,LAO,Laos
108.625,12.125,VNM,Vietnam
94.625,22.875,MMR,Myanmar
97.625,17.625,MMR,Myanmar
99.875,18.625,THA,Thailand
99.875,15.375,THA,Thailand
99.375,17.875,THA,Thailand
97.625,16.625,MMR,Myanmar
96.875,19.875,MMR,Myanmar
122.125,17.875,PHL,Philippines
125.375,8.125,PHL,Philippines
139.375,-7.375,IDN,Indonesia
138.875,-4.875,IDN,Indonesia
102.875,-4.375,IDN,Indonesia
115.625,-0.375,IDN,Indonesia
121.125,14.625,PHL,Philippines
100.375,20.375,LAO,Laos
97.875,20.875,MMR,Myanmar
104.875,-5.625,IDN,Indonesia
104.125,16.125,THA,Thailand
99.625,13.875,THA,Thailand
106.625,12.375,KHM,Cambodia
99.875,2.125,IDN,Indonesia
103.125,2.875,MYS,Malaysia
112.375,1.375,IDN,Indonesia
103.375,11.625,KHM,Cambodia
96.375,25.125,MMR,Myanmar
136.125,-3.375,IDN,Indonesia
102.875,0.375,IDN,Indonesia
114.125,-0.625,IDN,Indonesia
93.625,19.375,MMR,Myanmar
104.875,22.125,VNM,Vietnam
112.875,0.375,IDN,Indonesia
120.875,13.375,PHL,Philippines
111.125,1.125,MYS,Malaysia
111.625,0.625,IDN,Indonesia
120.375,-8.625,IDN,Indonesia
121.625,-8.625,IDN,Indonesia
127.375,-0.375,IDN,Indonesia
97.875,3.625,IDN,Indonesia
115.375,0.125,IDN,Indonesia
98.375,8.875,THA,Thailand
100.875,1.375,IDN,Indonesia
119.875,16.125,PHL,Philippines
100.375,13.625,THA,Thailand
109.125,12.375,VNM,Vietnam
117.875,9.125,PHL,Philippines
118.375,0.875,IDN,Indonesia
106.375,-6.375,IDN,Indonesia
122.875,-10.875,IDN,Indonesia
124.375,1.125,IDN,Indonesia
102.375,5.875,MYS,Malaysia
96.125,17.375,MMR,Myanmar
97.375,19.125,MMR,Myanmar
101.375,6.125,THA,Thailand
98.625,26.375,MMR,Myanmar
121.375,-1.625,IDN,Indonesia
111.625,0.375,IDN,Indonesia
121.125,16.625,PHL,Philippines
108.875,13.125,VNM,Vietnam
104.875,15.875,THA,Thailand
98.875,21.875,MMR,Myanmar
116.375,2.875,IDN,Indonesia
105.125,-3.625,IDN,Indonesia
97.875,4.625,IDN,Indonesia
98.375,13.875,MMR,Myanmar
121.375,15.625,PHL,Philippines
98.625,14.625,THA,Thailand
103.625,21.875,VNM,Vietnam
104.625,22.125,VNM,Vietnam
94.625,20.625,MMR,Myanmar
95.875,21.125,MMR,Myanmar
98.375,25.875,MMR,Myanmar
117.375,1.625,IDN,Indonesia
105.125,13.625,KHM,Cambodia
102.375,22.375,VNM,Vietnam
99.125,19.625,THA,Thailand
104.625,-2.625,IDN,Indonesia
119.625,-1.125,IDN,Indonesia
101.875,14.625,THA,Thailand
111.125,-0.375,IDN,Indonesia
117.625,2.625,IDN,Indonesia
102.625,-2.125,IDN,Indonesia
95.875,25.125,MMR,Myanmar
140.375,-5.625,IDN,Indonesia
97.125,21.875,MMR,Myanmar
127.875,0.125,IDN,Indonesia
97.625,22.125,MMR,Myanmar
108.375,13.125,VNM,Vietnam
96.875,19.375,MMR,Myanmar
125.625,7.125,PHL,Philippines
119.625,-3.875,IDN,Indonesia
98.375,19.875,MMR,Myanmar
139.125,-2.875,IDN,Indonesia
124.375,-8.375,IDN,Indonesia
113.875,-6.875,IDN,Indonesia
97.625,26.875,MMR,Myanmar
114.875,-2.875,IDN,Indonesia
138.625,-3.875,IDN,Indonesia
110.625,0.125,IDN,Indonesia
95.375,16.875,MMR,Myanmar
101.875,5.125,MYS,Malaysia
99.375,19.125,THA,Thailand
117.125,3.375,IDN,Indonesia
97.625,4.875,IDN,Indonesia
110.625,-1.375,IDN,Indonesia
122.375,17.125,PHL,Philippines
102.625,19.875,LAO,Laos
101.125,21.375,LAO,Laos
138.875,-8.375,IDN,Indonesia
95.625,4.875,IDN,Indonesia
107.625,11.125,VNM,Vietnam
99.625,1.625,IDN,Indonesia
115.125,-0.125,IDN,Indonesia
96.125,22.375,MMR,Myanmar
98.125,2.375,IDN,Indonesia
95.125,16.125,MMR,Myanmar
93.625,20.125,MMR,Myanmar
108.125,3.875,IDN,Indonesia
104.875,14.125,KHM,Cambodia
102.375,14.125,THA,Thailand
100.875,17.125,THA,Thailand
97.125,19.375,MMR,Myanmar
103.375,-0.125,IDN,Indonesia
106.375,16.625,LAO,Laos
137.875,-3.375,IDN,Indonesia
100.125,1.375,IDN,Indonesia
93.125,21.375,MMR,Myanmar
108.375,-7.625,IDN,Indonesia
110.875,-1.875,IDN,Indonesia
97.375,24.625,MMR,Myanmar
121.375,17.375,PHL,Philippines
102.625,22.125,VNM,Vietnam
96.625,22.625,MMR,Myanmar
113.625,-0.125,IDN,Indonesia
112.625,0.375,IDN,Indonesia
103.125,3.875,MYS,Malaysia
105.625,16.125,LAO,Laos
100.125,15.375,THA,Thailand
96.375,4.375,IDN,Indonesia
104.875,9.375,VNM,Vietnam
105.125,21.125,VNM,Vietnam
112.875,-0.625,IDN,Indonesia
94.875,25.125,MMR,Myanmar
127.875,1.375,IDN,Indonesia
99.125,16.125,THA,Thailand
100.375,14.625,THA,Thailand
109.875,0.625,IDN,Indonesia
117.375,5.875,MYS,Malaysia
116.125,4.875,MYS,Malaysia
104.375,17.375,THA,Thailand
100.125,13.625,THA,Thailand
116.125,1.625,IDN,Indonesia
112.125,-7.125,IDN,Indonesia
139.625,-3.125,IDN,Indonesia
112.875,2.375,MYS,Malaysia
121.625,-0.875,IDN,Indonesia
101.875,14.125,THA,Thailand
110.125,-2.125,IDN,Indonesia
108.625,13.875,VNM,Vietnam
104.875,-3.625,IDN,Indonesia
113.875,1.875,MYS,Malaysia
121.625,-1.125,IDN,Indonesia
121.125,-2.125,IDN,Indonesia
110.125,0.125,IDN,Indonesia
101.625,6.375,THA,Thailand
116.875,0.625,IDN,Indonesia
104.125,13.375,KHM,Cambodia
123.875,-10.125,IDN,Indonesia
95.125,21.125,MMR,Myanmar
113.625,-0.625,IDN,Indonesia
134.875,-6.375,IDN,Indonesia
117.875,4.125,IDN,Indonesia
104.375,20.625,LAO,Laos
140.875,-4.375,IDN,Indonesia
107.875,11.625,VNM,Vietnam
128.375,1.125,IDN,Indonesia
101.875,1.125,IDN,Indonesia
99.375,10.875,THA,Thailand
103.125,14.125,KHM,Cambodia
105.625,-4.375,IDN,Indonesia
111.625,2.625,MYS,Malaysia
106.125,22.875,VNM,Vietnam
98.875,20.125,MMR,Myanmar
103.875,20.875,LAO,Laos
100.875,-1.375,IDN,Indonesia
99.125,2.625,IDN,Indonesia
118.375,9.375,PHL,Philippines
138.375,-7.625,IDN,Indonesia
95.875,18.125,MMR,Myanmar
98.625,20.125,MMR,Myanmar
112.625,2.375,MYS,Malaysia
