,date,country,driving,walking
1213,2021/8/25,Indonesia,92.75,71.94
1214,2021/8/26,Indonesia,93.2,73.54
1215,2021/8/27,Indonesia,114.26,86.08
1216,2021/8/28,Indonesia,136.38,100.85
1217,2021/8/29,Indonesia,105.9,80.34
1218,2021/8/30,Indonesia,95.38,77.22
1219,2021/8/31,Indonesia,94.59,74.25
1220,2021/9/1,Indonesia,98.47,77.49
1221,2021/9/2,Indonesia,101.3,78.99
1222,2021/9/3,Indonesia,128.93,95.26
1223,2021/9/4,Indonesia,151.84,112.61
1224,2021/9/5,Indonesia,115.92,88.83
1225,2021/9/6,Indonesia,100.05,79.23
1226,2021/9/7,Indonesia,101.77,81.53
1227,2021/9/8,Indonesia,102.08,78.46
1228,2021/9/9,Indonesia,103.04,81.38
1229,2021/9/10,Indonesia,131.32,96.53
1230,2021/9/11,Indonesia,152.25,114.99
1231,2021/9/12,Indonesia,116.63,89.21
1232,2021/9/13,Indonesia,100.44,79.47
1233,2021/9/14,Indonesia,101.05,81.03
1234,2021/9/15,Indonesia,108.54,85.17
1235,2021/9/16,Indonesia,109.53,85.73
1236,2021/9/17,Indonesia,137.48,101.25
1237,2021/9/18,Indonesia,158.82,115.75
1238,2021/9/19,Indonesia,114.96,86.37
1239,2021/9/20,Indonesia,104.52,82.49
1240,2021/9/21,Indonesia,112.14,93.24
1241,2021/9/22,Indonesia,115.12,92.06
1242,2021/9/23,Indonesia,115.31,87.59
1243,2021/9/24,Indonesia,142.75,103.33
1244,2021/9/25,Indonesia,164.2,113.5
1245,2021/9/26,Indonesia,122.3,88.61
1246,2021/9/27,Indonesia,108.81,83.98
1247,2021/9/28,Indonesia,109.28,81.66
1248,2021/9/29,Indonesia,110.34,83.6
1249,2021/9/30,Indonesia,113.48,85.32
1250,2021/10/1,Indonesia,150.21,104.96
1251,2021/10/2,Indonesia,178.82,126.41
1252,2021/10/3,Indonesia,135.33,99.03
1253,2021/10/4,Indonesia,110.88,83.69
1254,2021/10/5,Indonesia,116.7,88.65
1255,2021/10/6,Indonesia,117.29,89.68
1256,2021/10/7,Indonesia,121.18,90.28
1257,2021/10/8,Indonesia,154.14,106.59
1258,2021/10/9,Indonesia,184.54,130.03
1259,2021/10/10,Indonesia,132.64,96.66
1260,2021/10/11,Indonesia,112.04,86.1
1261,2021/10/12,Indonesia,114.31,87.61
1262,2021/10/13,Indonesia,115.17,85.58
1263,2021/10/14,Indonesia,120.56,90.03
1264,2021/10/15,Indonesia,151.21,104.15
1265,2021/10/16,Indonesia,180.14,124.38
1266,2021/10/17,Indonesia,129.81,90.13
1267,2021/10/18,Indonesia,113.67,84.68
1268,2021/10/19,Indonesia,136.49,99.95
1269,2021/10/20,Indonesia,123.95,91.57
1270,2021/10/21,Indonesia,116.02,84.33
1271,2021/10/22,Indonesia,142.51,99.88
1272,2021/10/23,Indonesia,166.72,118.3
1273,2021/10/24,Indonesia,124.48,92.45
1274,2021/10/25,Indonesia,114.03,85.58
1275,2021/10/26,Indonesia,110.74,83.57
1276,2021/10/27,Indonesia,113.93,86.4
1277,2021/10/28,Indonesia,119.38,89.37
1278,2021/10/29,Indonesia,150.24,105.65
1279,2021/10/30,Indonesia,174.95,123.13
1280,2021/10/31,Indonesia,127.52,91.74
1281,2021/11/1,Indonesia,114.08,87.7
1282,2021/11/2,Indonesia,114.3,86.57
1283,2021/11/3,Indonesia,120.21,89.91
1284,2021/11/4,Indonesia,113.76,85.17
1285,2021/11/5,Indonesia,151.99,105.89
1286,2021/11/6,Indonesia,180.15,127.16
1287,2021/11/7,Indonesia,129.63,92.48
1288,2021/11/8,Indonesia,114.71,88.73
1289,2021/11/9,Indonesia,111.98,85.5
1290,2021/11/10,Indonesia,117.79,90.11
1291,2021/11/11,Indonesia,119.64,88.13
1292,2021/11/12,Indonesia,148.12,101.99
1293,2021/11/13,Indonesia,169.71,116.48
1294,2021/11/14,Indonesia,130.71,94.17
1295,2021/11/15,Indonesia,113.87,85.01
1296,2021/11/16,Indonesia,113.82,85.12
1297,2021/11/17,Indonesia,116.61,86.48
1298,2021/11/18,Indonesia,117.38,87.94
1299,2021/11/19,Indonesia,146.24,103.55
1300,2021/11/20,Indonesia,172.28,120.69
1301,2021/11/21,Indonesia,130.58,94.43
1302,2021/11/22,Indonesia,114.2,89.2
1303,2021/11/23,Indonesia,113.4,85.8
1304,2021/11/24,Indonesia,117.92,92.02
1305,2021/11/25,Indonesia,120.94,91.84
1306,2021/11/26,Indonesia,150.92,106.29
1307,2021/11/27,Indonesia,168.9,118.11
1308,2021/11/28,Indonesia,126.55,94.97
1309,2021/11/29,Indonesia,113.99,86.39
1310,2021/11/30,Indonesia,113.09,83.81
1311,2021/12/1,Indonesia,118.41,89.08
1312,2021/12/2,Indonesia,121.98,91.16
1313,2021/12/3,Indonesia,155.54,108.32
1314,2021/12/4,Indonesia,179.6,125.88
1315,2021/12/5,Indonesia,130.38,99.0
1316,2021/12/6,Indonesia,115.47,87.23
1317,2021/12/7,Indonesia,118.88,88.62
1318,2021/12/8,Indonesia,119.76,90.08
1319,2021/12/9,Indonesia,123.87,91.94
1320,2021/12/10,Indonesia,159.7,109.95
1321,2021/12/11,Indonesia,181.31,123.83
1322,2021/12/12,Indonesia,137.65,99.43
1323,2021/12/13,Indonesia,121.47,90.26
1324,2021/12/14,Indonesia,121.03,90.38
1325,2021/12/15,Indonesia,124.74,92.36
1326,2021/12/16,Indonesia,127.52,88.91
1327,2021/12/17,Indonesia,161.55,111.42
1328,2021/12/18,Indonesia,183.27,126.41
1329,2021/12/19,Indonesia,139.37,95.7
1330,2021/12/20,Indonesia,125.77,88.96
1331,2021/12/21,Indonesia,132.69,96.37
1332,2021/12/22,Indonesia,132.44,92.49
1333,2021/12/23,Indonesia,128.63,89.72
1334,2021/12/24,Indonesia,161.31,112.77
1335,2021/12/25,Indonesia,169.21,115.19
1336,2021/12/26,Indonesia,142.72,101.64
1337,2021/12/27,Indonesia,130.36,98.38
1338,2021/12/28,Indonesia,134.26,94.63
1339,2021/12/29,Indonesia,140.26,99.71
1340,2021/12/30,Indonesia,149.55,105.02
1341,2021/12/31,Indonesia,215.7,142.83
1342,2020/3/1,Malaysia,110.0,84.0
1343,2020/3/2,Malaysia,94.63,73.62
1344,2020/3/3,Malaysia,95.67,73.59
1345,2020/3/4,Malaysia,95.61,73.58
1346,2020/3/5,Malaysia,105.95,77.07
1347,2020/3/6,Malaysia,136.3,97.61
1348,2020/3/7,Malaysia,129.71,95.76
1349,2020/3/8,Malaysia,106.38,75.18
1350,2020/3/9,Malaysia,90.7,68.38
1351,2020/3/10,Malaysia,91.25,64.65
1352,2020/3/11,Malaysia,89.5,65.93
1353,2020/3/12,Malaysia,99.06,70.2
1354,2020/3/13,Malaysia,134.25,91.48
1355,2020/3/14,Malaysia,129.68,85.02
1356,2020/3/15,Malaysia,104.7,67.0
1357,2020/3/16,Malaysia,86.46,55.43
1358,2020/3/17,Malaysia,90.92,45.64
1359,2020/3/18,Malaysia,53.59,33.84
1360,2020/3/19,Malaysia,42.91,29.35
1361,2020/3/20,Malaysia,38.97,26.67
1362,2020/3/21,Malaysia,30.57,22.09
1363,2020/3/22,Malaysia,29.76,20.34
1364,2020/3/23,Malaysia,31.21,22.39
1365,2020/3/24,Malaysia,33.71,22.8
1366,2020/3/25,Malaysia,36.93,25.76
1367,2020/3/26,Malaysia,38.08,26.88
1368,2020/3/27,Malaysia,37.34,27.04
1369,2020/3/28,Malaysia,36.99,27.02
1370,2020/3/29,Malaysia,38.89,27.05
1371,2020/3/30,Malaysia,39.79,27.15
1372,2020/3/31,Malaysia,40.13,28.61
1373,2020/4/1,Malaysia,43.42,31.08
1374,2020/4/2,Malaysia,41.79,30.8
1375,2020/4/3,Malaysia,40.82,29.62
1376,2020/4/4,Malaysia,39.58,29.88
1377,2020/4/5,Malaysia,42.85,32.08
1378,2020/4/6,Malaysia,43.92,32.44
1379,2020/4/7,Malaysia,44.78,33.69
1380,2020/4/8,Malaysia,44.28,34.39
1381,2020/4/9,Malaysia,45.31,34.26
1382,2020/4/10,Malaysia,47.51,36.05
1383,2020/4/11,Malaysia,47.19,36.58
1384,2020/4/12,Malaysia,48.76,36.18
1385,2020/4/13,Malaysia,49.93,38.56
1386,2020/4/14,Malaysia,51.2,39.06
1387,2020/4/15,Malaysia,51.14,40.18
1388,2020/4/16,Malaysia,51.26,37.5
1389,2020/4/17,Malaysia,49.56,37.94
1390,2020/4/18,Malaysia,45.61,35.0
1391,2020/4/19,Malaysia,46.77,35.87
1392,2020/4/20,Malaysia,47.85,35.09
1393,2020/4/21,Malaysia,49.66,37.18
1394,2020/4/22,Malaysia,49.73,38.21
1395,2020/4/23,Malaysia,42.23,30.89
1396,2020/4/24,Malaysia,48.74,38.33
1397,2020/4/25,Malaysia,51.66,43.91
1398,2020/4/26,Malaysia,55.06,43.44
1399,2020/4/27,Malaysia,55.2,44.28
1400,2020/4/28,Malaysia,56.13,43.72
1401,2020/4/29,Malaysia,57.12,45.87
1402,2020/4/30,Malaysia,55.64,41.69
1403,2020/5/1,Malaysia,56.85,45.73
1404,2020/5/2,Malaysia,54.36,41.83
1405,2020/5/3,Malaysia,59.41,44.95
1406,2020/5/4,Malaysia,61.3,43.98
1407,2020/5/5,Malaysia,63.1,45.35
1408,2020/5/6,Malaysia,66.81,43.76
1409,2020/5/7,Malaysia,68.8,47.97
1410,2020/5/8,Malaysia,71.48,47.45
1411,2020/5/9,Malaysia,75.11,51.7
1412,2020/5/10,Malaysia,70.83,48.49
1415,2020/5/13,Malaysia,74.76,51.1
1416,2020/5/14,Malaysia,77.45,53.11
1417,2020/5/15,Malaysia,83.43,58.88
1418,2020/5/16,Malaysia,81.68,53.06
1419,2020/5/17,Malaysia,81.11,54.19
1420,2020/5/18,Malaysia,82.6,56.65
1421,2020/5/19,Malaysia,86.77,58.36
1422,2020/5/20,Malaysia,90.51,59.76
1423,2020/5/21,Malaysia,95.39,62.6
1424,2020/5/22,Malaysia,94.1,66.37
1425,2020/5/23,Malaysia,85.68,56.5
1426,2020/5/24,Malaysia,68.76,41.43
1427,2020/5/25,Malaysia,73.77,45.37
1428,2020/5/26,Malaysia,75.27,48.37
1429,2020/5/27,Malaysia,75.71,50.92
1430,2020/5/28,Malaysia,74.24,48.36
1431,2020/5/29,Malaysia,84.28,55.63
1432,2020/5/30,Malaysia,85.08,57.36
1433,2020/5/31,Malaysia,82.97,54.82
1434,2020/6/1,Malaysia,84.61,55.47
1435,2020/6/2,Malaysia,86.39,57.83
1436,2020/6/3,Malaysia,86.59,56.17
1437,2020/6/4,Malaysia,91.98,59.2
1438,2020/6/5,Malaysia,98.49,63.11
1439,2020/6/6,Malaysia,98.25,63.15
1440,2020/6/7,Malaysia,97.9,63.18
1441,2020/6/8,Malaysia,95.64,59.98
1442,2020/6/9,Malaysia,99.48,62.26
1443,2020/6/10,Malaysia,105.78,64.77
1444,2020/6/11,Malaysia,110.02,64.73
1445,2020/6/12,Malaysia,124.24,72.64
1446,2020/6/13,Malaysia,124.19,73.25
1447,2020/6/14,Malaysia,116.62,70.63
1448,2020/6/15,Malaysia,109.62,67.39
1449,2020/6/16,Malaysia,111.87,69.77
1450,2020/6/17,Malaysia,113.23,67.39
1451,2020/6/18,Malaysia,119.75,71.04
1452,2020/6/19,Malaysia,136.14,78.7
1453,2020/6/20,Malaysia,135.9,80.36
1454,2020/6/21,Malaysia,123.09,75.6
1455,2020/6/22,Malaysia,114.34,71.99
1456,2020/6/23,Malaysia,112.14,69.68
1457,2020/6/24,Malaysia,111.94,69.48
1458,2020/6/25,Malaysia,123.52,75.14
1459,2020/6/26,Malaysia,144.5,87.94
1460,2020/6/27,Malaysia,143.55,89.84
1461,2020/6/28,Malaysia,125.2,76.39
1462,2020/6/29,Malaysia,115.56,73.18
1463,2020/6/30,Malaysia,115.36,73.57
1464,2020/7/1,Malaysia,116.38,76.75
1465,2020/7/2,Malaysia,127.41,81.23
1466,2020/7/3,Malaysia,157.28,98.86
1467,2020/7/4,Malaysia,155.27,102.9
1468,2020/7/5,Malaysia,130.2,81.28
1469,2020/7/6,Malaysia,116.09,74.65
1470,2020/7/7,Malaysia,116.59,75.52
1471,2020/7/8,Malaysia,120.2,78.16
1472,2020/7/9,Malaysia,129.95,84.01
1473,2020/7/10,Malaysia,212.27,130.91
1474,2020/7/11,Malaysia,161.51,106.97
1475,2020/7/12,Malaysia,135.54,86.55
1476,2020/7/13,Malaysia,115.52,76.92
1477,2020/7/14,Malaysia,126.15,81.28
1478,2020/7/15,Malaysia,123.82,80.03
1479,2020/7/16,Malaysia,126.86,82.79
1480,2020/7/17,Malaysia,152.14,96.76
1481,2020/7/18,Malaysia,146.23,94.18
1482,2020/7/19,Malaysia,124.09,80.69
1483,2020/7/20,Malaysia,111.45,74.37
1484,2020/7/21,Malaysia,109.35,72.28
1485,2020/7/22,Malaysia,110.79,72.47
1486,2020/7/23,Malaysia,122.93,79.21
1487,2020/7/24,Malaysia,156.69,102.09
1488,2020/7/25,Malaysia,150.64,101.22
1489,2020/7/26,Malaysia,123.25,82.31
1490,2020/7/27,Malaysia,113.32,74.58
1491,2020/7/28,Malaysia,123.23,73.47
1492,2020/7/29,Malaysia,151.76,85.71
1493,2020/7/30,Malaysia,144.2,83.15
1494,2020/7/31,Malaysia,145.99,90.65
1495,2020/8/1,Malaysia,168.44,96.44
1496,2020/8/2,Malaysia,168.28,85.72
1497,2020/8/3,Malaysia,128.29,78.58
1498,2020/8/4,Malaysia,119.15,75.47
1499,2020/8/5,Malaysia,117.91,76.92
1500,2020/8/6,Malaysia,127.11,83.33
1501,2020/8/7,Malaysia,154.27,101.58
1502,2020/8/8,Malaysia,152.05,102.57
1503,2020/8/9,Malaysia,126.53,82.76
1504,2020/8/10,Malaysia,110.11,69.9
1505,2020/8/11,Malaysia,109.58,71.91
1506,2020/8/12,Malaysia,110.6,72.73
1507,2020/8/13,Malaysia,118.99,78.59
1508,2020/8/14,Malaysia,144.27,96.01
1509,2020/8/15,Malaysia,140.82,95.03
1510,2020/8/16,Malaysia,117.67,78.51
1511,2020/8/17,Malaysia,108.15,72.8
1512,2020/8/18,Malaysia,111.41,71.93
1513,2020/8/19,Malaysia,140.33,89.65
1514,2020/8/20,Malaysia,143.65,100.88
1515,2020/8/21,Malaysia,155.77,105.51
1516,2020/8/22,Malaysia,153.85,101.88
1517,2020/8/23,Malaysia,128.46,82.75
1518,2020/8/24,Malaysia,111.3,72.68
1519,2020/8/25,Malaysia,110.51,68.88
1520,2020/8/26,Malaysia,113.31,72.71
1521,2020/8/27,Malaysia,128.64,80.29
1522,2020/8/28,Malaysia,174.94,109.5
1523,2020/8/29,Malaysia,183.72,124.0
1524,2020/8/30,Malaysia,182.67,118.22
1525,2020/8/31,Malaysia,139.88,84.17
1526,2020/9/1,Malaysia,111.85,74.16
1527,2020/9/2,Malaysia,114.22,77.29
1528,2020/9/3,Malaysia,120.79,80.31
1529,2020/9/4,Malaysia,151.77,101.69
1530,2020/9/5,Malaysia,145.29,105.16
1531,2020/9/6,Malaysia,118.63,80.39
1532,2020/9/7,Malaysia,107.16,75.42
1533,2020/9/8,Malaysia,105.14,73.49
1534,2020/9/9,Malaysia,106.0,71.9
1535,2020/9/10,Malaysia,119.86,80.61
1536,2020/9/11,Malaysia,144.17,100.9
1537,2020/9/12,Malaysia,138.83,99.63
1538,2020/9/13,Malaysia,115.96,81.61
1539,2020/9/14,Malaysia,106.28,74.45
1540,2020/9/15,Malaysia,135.15,93.92
1541,2020/9/16,Malaysia,121.07,87.8
1542,2020/9/17,Malaysia,124.76,94.67
1543,2020/9/18,Malaysia,145.96,106.78
1544,2020/9/19,Malaysia,136.95,102.27
1545,2020/9/20,Malaysia,113.58,82.79
1546,2020/9/21,Malaysia,100.33,74.14
1547,2020/9/22,Malaysia,100.53,71.95
1548,2020/9/23,Malaysia,109.89,76.75
1549,2020/9/24,Malaysia,117.79,87.21
1550,2020/9/25,Malaysia,146.84,102.39
1551,2020/9/26,Malaysia,138.22,100.4
1552,2020/9/27,Malaysia,111.63,79.61
1553,2020/9/28,Malaysia,97.96,73.33
1554,2020/9/29,Malaysia,98.67,72.55
1555,2020/9/30,Malaysia,102.53,74.54
1556,2020/10/1,Malaysia,109.92,73.21
1557,2020/10/2,Malaysia,129.4,89.74
1558,2020/10/3,Malaysia,119.68,86.07
1559,2020/10/4,Malaysia,97.98,68.19
1560,2020/10/5,Malaysia,88.09,66.03
1561,2020/10/6,Malaysia,85.67,64.82
1562,2020/10/7,Malaysia,89.19,65.54
1563,2020/10/8,Malaysia,100.25,70.25
1564,2020/10/9,Malaysia,121.22,84.27
1565,2020/10/10,Malaysia,111.97,81.84
1566,2020/10/11,Malaysia,93.43,67.0
1567,2020/10/12,Malaysia,87.26,60.99
1568,2020/10/13,Malaysia,84.41,57.97
1569,2020/10/14,Malaysia,73.67,52.32
1570,2020/10/15,Malaysia,77.58,57.94
1571,2020/10/16,Malaysia,88.68,64.19
1572,2020/10/17,Malaysia,82.35,62.94
1573,2020/10/18,Malaysia,74.6,54.86
1574,2020/10/19,Malaysia,70.05,51.47
1575,2020/10/20,Malaysia,70.23,53.55
1576,2020/10/21,Malaysia,69.4,51.76
1577,2020/10/22,Malaysia,73.91,55.09
1578,2020/10/23,Malaysia,86.07,61.53
1579,2020/10/24,Malaysia,79.36,59.14
1580,2020/10/25,Malaysia,71.27,56.17
1581,2020/10/26,Malaysia,71.47,53.99
1582,2020/10/27,Malaysia,73.22,56.01
1583,2020/10/28,Malaysia,84.67,61.68
1584,2020/10/29,Malaysia,87.86,65.58
1585,2020/10/30,Malaysia,95.76,67.79
1586,2020/10/31,Malaysia,87.84,64.97
1587,2020/11/1,Malaysia,78.61,59.08
1588,2020/11/2,Malaysia,71.87,54.1
1589,2020/11/3,Malaysia,73.46,57.85
1590,2020/11/4,Malaysia,71.65,53.18
1591,2020/11/5,Malaysia,79.66,59.34
1592,2020/11/6,Malaysia,89.33,69.44
1593,2020/11/7,Malaysia,88.79,66.23
1594,2020/11/8,Malaysia,76.9,58.88
1595,2020/11/9,Malaysia,64.59,51.61
1596,2020/11/10,Malaysia,67.36,53.23
1597,2020/11/11,Malaysia,67.18,53.01
1598,2020/11/12,Malaysia,69.01,55.23
1599,2020/11/13,Malaysia,74.91,59.28
1600,2020/11/14,Malaysia,73.28,58.66
1601,2020/11/15,Malaysia,70.25,57.33
1602,2020/11/16,Malaysia,67.77,55.94
1603,2020/11/17,Malaysia,67.36,53.1
1604,2020/11/18,Malaysia,70.61,57.28
1605,2020/11/19,Malaysia,69.96,57.09
1606,2020/11/20,Malaysia,76.9,60.63
1607,2020/11/21,Malaysia,76.8,60.8
1608,2020/11/22,Malaysia,70.49,58.02
1609,2020/11/23,Malaysia,68.7,55.85
1610,2020/11/24,Malaysia,68.91,55.52
1611,2020/11/25,Malaysia,72.06,58.19
1612,2020/11/26,Malaysia,73.98,57.28
1613,2020/11/27,Malaysia,84.73,66.05
1614,2020/11/28,Malaysia,83.38,65.39
1615,2020/11/29,Malaysia,77.34,60.95
1616,2020/11/30,Malaysia,73.02,57.82
1617,2020/12/1,Malaysia,75.69,59.22
1618,2020/12/2,Malaysia,76.12,59.09
1619,2020/12/3,Malaysia,77.44,60.28
1620,2020/12/4,Malaysia,88.18,69.66
1621,2020/12/5,Malaysia,88.13,68.76
1622,2020/12/6,Malaysia,85.34,66.52
1623,2020/12/7,Malaysia,84.69,65.28
1624,2020/12/8,Malaysia,85.79,64.42
1625,2020/12/9,Malaysia,88.66,65.35
1626,2020/12/10,Malaysia,98.76,72.19
1627,2020/12/11,Malaysia,115.24,85.68
1628,2020/12/12,Malaysia,107.62,83.26
1629,2020/12/13,Malaysia,98.39,72.99
1630,2020/12/14,Malaysia,91.92,71.65
1631,2020/12/15,Malaysia,90.58,68.74
1632,2020/12/16,Malaysia,93.2,71.54
1633,2020/12/17,Malaysia,99.39,75.01
1634,2020/12/18,Malaysia,118.84,85.79
1635,2020/12/19,Malaysia,118.89,88.89
1636,2020/12/20,Malaysia,103.02,77.55
1637,2020/12/21,Malaysia,95.07,74.35
1638,2020/12/22,Malaysia,98.6,77.24
1639,2020/12/23,Malaysia,106.56,79.82
1640,2020/12/24,Malaysia,126.67,89.38
1641,2020/12/25,Malaysia,134.21,96.13
1642,2020/12/26,Malaysia,125.28,89.85
1643,2020/12/27,Malaysia,116.32,81.46
1644,2020/12/28,Malaysia,103.94,79.53
1645,2020/12/29,Malaysia,107.19,81.88
1646,2020/12/30,Malaysia,115.56,86.83
1647,2020/12/31,Malaysia,139.78,105.58
1648,2021/1/1,Malaysia,137.04,102.56
1649,2021/1/2,Malaysia,125.12,88.07
1650,2021/1/3,Malaysia,109.64,77.72
1651,2021/1/4,Malaysia,96.55,72.99
1652,2021/1/5,Malaysia,95.76,69.67
1653,2021/1/6,Malaysia,95.11,72.09
1654,2021/1/7,Malaysia,98.03,73.43
1655,2021/1/8,Malaysia,117.08,85.12
1656,2021/1/9,Malaysia,115.65,85.05
1657,2021/1/10,Malaysia,97.69,74.22
1658,2021/1/11,Malaysia,100.42,74.0
1659,2021/1/12,Malaysia,89.54,64.44
1660,2021/1/13,Malaysia,60.4,54.7
1661,2021/1/14,Malaysia,60.7,50.26
1662,2021/1/15,Malaysia,66.37,54.18
1663,2021/1/16,Malaysia,62.2,52.36
1664,2021/1/17,Malaysia,62.64,52.76
1665,2021/1/18,Malaysia,62.11,51.85
1666,2021/1/19,Malaysia,78.76,65.8
1667,2021/1/20,Malaysia,69.89,59.4
1668,2021/1/21,Malaysia,62.58,51.1
1669,2021/1/22,Malaysia,63.62,53.63
1670,2021/1/23,Malaysia,60.43,52.63
1671,2021/1/24,Malaysia,61.34,54.41
1672,2021/1/25,Malaysia,64.64,53.62
1673,2021/1/26,Malaysia,63.57,55.72
1674,2021/1/27,Malaysia,65.15,55.38
1675,2021/1/28,Malaysia,64.9,55.44
1676,2021/1/29,Malaysia,69.51,60.81
1677,2021/1/30,Malaysia,66.18,56.1
1678,2021/1/31,Malaysia,65.21,55.28
1679,2021/2/1,Malaysia,66.01,56.47
1680,2021/2/2,Malaysia,67.72,57.51
1681,2021/2/3,Malaysia,70.36,59.49
1682,2021/2/4,Malaysia,71.93,60.55
1683,2021/2/5,Malaysia,79.22,63.78
1684,2021/2/6,Malaysia,74.63,64.26
1685,2021/2/7,Malaysia,75.24,66.49
1686,2021/2/8,Malaysia,75.64,60.81
1687,2021/2/9,Malaysia,78.33,65.32
1688,2021/2/10,Malaysia,79.08,65.22
1689,2021/2/11,Malaysia,71.6,57.91
1690,2021/2/12,Malaysia,72.6,60.45
1691,2021/2/13,Malaysia,74.62,60.12
1692,2021/2/14,Malaysia,74.88,62.48
1693,2021/2/15,Malaysia,70.81,59.03
1694,2021/2/16,Malaysia,70.66,57.77
1695,2021/2/17,Malaysia,74.11,60.2
1696,2021/2/18,Malaysia,83.42,64.58
1697,2021/2/19,Malaysia,82.14,67.32
1698,2021/2/20,Malaysia,80.97,67.97
1699,2021/2/21,Malaysia,76.3,63.88
1700,2021/2/22,Malaysia,75.42,61.06
1701,2021/2/23,Malaysia,76.07,61.34
1702,2021/2/24,Malaysia,76.61,61.21
1703,2021/2/25,Malaysia,82.9,64.46
1704,2021/2/26,Malaysia,91.37,73.41
1705,2021/2/27,Malaysia,91.66,77.5
1706,2021/2/28,Malaysia,85.59,68.94
1707,2021/3/1,Malaysia,79.41,63.26
1708,2021/3/2,Malaysia,78.69,65.46
1709,2021/3/3,Malaysia,80.22,64.53
1710,2021/3/4,Malaysia,90.1,69.42
1711,2021/3/5,Malaysia,110.13,85.47
1712,2021/3/6,Malaysia,108.1,88.35
1713,2021/3/7,Malaysia,95.1,77.01
1714,2021/3/8,Malaysia,88.25,72.86
1715,2021/3/9,Malaysia,87.88,73.07
1716,2021/3/10,Malaysia,90.18,70.93
1717,2021/3/11,Malaysia,95.96,74.64
1719,2021/3/13,Malaysia,110.99,90.27
1720,2021/3/14,Malaysia,96.93,80.35
1721,2021/3/15,Malaysia,88.95,72.04
1722,2021/3/16,Malaysia,89.51,71.27
1723,2021/3/17,Malaysia,91.5,75.05
1724,2021/3/18,Malaysia,100.79,77.64
1725,2021/3/19,Malaysia,120.1,93.37
1726,2021/3/20,Malaysia,119.07,94.07
1727,2021/3/21,Malaysia,98.11,78.15
1728,2021/3/22,Malaysia,94.16,74.94
1729,2021/3/23,Malaysia,92.47,71.19
1730,2021/3/24,Malaysia,91.43,73.62
1731,2021/3/25,Malaysia,103.25,79.14
1732,2021/3/26,Malaysia,127.75,96.85
1733,2021/3/27,Malaysia,124.88,97.87
1734,2021/3/28,Malaysia,104.64,84.36
1735,2021/3/29,Malaysia,97.68,78.49
1736,2021/3/30,Malaysia,98.97,77.5
1737,2021/3/31,Malaysia,103.63,80.7
1738,2021/4/1,Malaysia,110.91,85.14
1739,2021/4/2,Malaysia,133.43,102.86
1740,2021/4/3,Malaysia,127.77,101.27
1741,2021/4/4,Malaysia,104.01,80.95
1742,2021/4/5,Malaysia,94.14,72.95
1743,2021/4/6,Malaysia,95.75,76.29
1744,2021/4/7,Malaysia,99.56,78.48
1745,2021/4/8,Malaysia,111.05,85.08
1746,2021/4/9,Malaysia,138.25,107.9
1747,2021/4/10,Malaysia,133.27,108.35
1748,2021/4/11,Malaysia,110.29,88.85
1749,2021/4/12,Malaysia,87.02,68.99
1750,2021/4/13,Malaysia,79.17,61.61
1751,2021/4/14,Malaysia,80.77,63.8
1752,2021/4/15,Malaysia,85.62,63.73
1753,2021/4/16,Malaysia,93.29,74.11
1754,2021/4/17,Malaysia,91.78,76.1
1755,2021/4/18,Malaysia,85.11,69.32
1756,2021/4/19,Malaysia,79.83,61.02
1757,2021/4/20,Malaysia,79.95,61.23
1758,2021/4/21,Malaysia,81.12,64.02
1759,2021/4/22,Malaysia,86.08,64.63
1760,2021/4/23,Malaysia,98.5,78.62
1761,2021/4/24,Malaysia,98.38,80.43
1762,2021/4/25,Malaysia,88.83,71.05
1763,2021/4/26,Malaysia,83.23,62.54
1764,2021/4/27,Malaysia,83.53,63.9
1765,2021/4/28,Malaysia,88.38,70.04
1766,2021/4/29,Malaysia,91.42,71.18
1767,2021/4/30,Malaysia,104.12,82.69
1768,2021/5/1,Malaysia,102.44,83.6
1769,2021/5/2,Malaysia,92.02,74.7
1770,2021/5/3,Malaysia,86.84,68.23
1771,2021/5/4,Malaysia,90.84,68.28
1772,2021/5/5,Malaysia,99.97,73.5
1773,2021/5/6,Malaysia,96.6,72.7
1774,2021/5/7,Malaysia,100.12,77.4
1775,2021/5/8,Malaysia,102.26,84.21
1776,2021/5/9,Malaysia,96.08,77.0
1777,2021/5/10,Malaysia,88.0,69.55
1778,2021/5/11,Malaysia,90.15,73.73
1779,2021/5/12,Malaysia,81.56,66.73
1780,2021/5/13,Malaysia,60.0,46.82
1781,2021/5/14,Malaysia,70.73,56.94
1782,2021/5/15,Malaysia,68.48,58.09
1783,2021/5/16,Malaysia,72.94,61.68
1784,2021/5/17,Malaysia,72.45,62.1
1785,2021/5/18,Malaysia,71.48,59.45
1786,2021/5/19,Malaysia,72.0,61.14
1787,2021/5/20,Malaysia,72.01,59.54
1788,2021/5/21,Malaysia,71.93,60.42
1789,2021/5/22,Malaysia,66.36,59.14
1790,2021/5/23,Malaysia,68.02,57.58
1791,2021/5/24,Malaysia,67.25,58.68
1792,2021/5/25,Malaysia,63.25,56.01
1793,2021/5/26,Malaysia,64.26,56.66
1794,2021/5/27,Malaysia,67.49,58.63
1795,2021/5/28,Malaysia,70.51,60.34
1796,2021/5/29,Malaysia,69.48,60.3
1797,2021/5/30,Malaysia,76.34,66.05
